"YEAR","HABITAT","REGION","SITE","CONTROL","TRANSECT","TOTAL","SP_CODE","value"
2019,"Kelp","Narragansett Bay","Fort Wetherill",0,4,1.425,"SHRB",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",0,4,1.425,"TUB",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",0,4,1.425,"DEV",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",0,4,1.425,"BLC",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",0,4,1.425,"EEL",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",0,4,1.425,"BUGN",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",0,4,1.425,"SG",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",0,4,1.425,"STAT",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",0,4,1.425,"SAR",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",0,4,1.425,"EOYS",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",0,4,1.425,"MAN",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",0,4,1.425,"RAT",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",0,4,1.425,"BAYS",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",0,4,1.425,"BMUS",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",0,4,1.425,"CHON",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",0,4,1.425,"PLUM",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",0,4,1.425,"FLUK",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",0,4,1.425,"UNTUN",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",0,4,1.425,"DASEL",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",0,4,1.425,"HOR",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",0,4,1.425,"OYS",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",0,4,1.425,"DWHEL",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",0,4,1.425,"BRAM",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",0,4,1.425,"MANBUR",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",0,4,1.425,"SPER",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",0,4,1.425,"AHN",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",0,4,1.425,"STIW",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",0,4,1.425,"SEAV",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",0,4,1.425,"SWD",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",0,4,1.425,"OSC",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",0,4,1.425,"SEAP",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",0,4,1.425,"CLT",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"AGH",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"BORS",0.0375
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"CHW",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"CF",0.35
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"EMS",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"LON",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"PORS",0.025
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"QUA",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"RBS",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"LETT",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"SHE",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"CRSP",0.0125
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"FIN",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"FUSP",0.0125
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"GRAC",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"BAR",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"SPAG",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"LIM",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"BUG",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"CHCR",0.3375
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"CRIS",0.05
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"DASY",0.0125
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"DIAD",0.0125
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"Dulce",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"ECSP",0.0125
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"IRM",0.0375
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"OBSP",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"STAC",0.05
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"SUGK",0.0375
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"UHYD",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"URA",0.25
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"CORA",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"WHEL",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"MAST",0.0125
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"OAR",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"OST",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"EPI",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"BCS",0.0125
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"SUGK",0.0125
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"TUB",0.0125
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"CHI",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"COF",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"GOT",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"SEA",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"SERP",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"XMAS",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"CHAM",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"PURPCL",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"SEALA",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"CORS",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"NSF",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"POLY",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"WANE",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"FOR",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"PYSP",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"GRIN",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"SHRB",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"TUB",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"DEV",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"BLC",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"EEL",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"BUGN",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"SG",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"STAT",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"SAR",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"EOYS",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"MAN",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"RAT",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"BAYS",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"BMUS",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"CHON",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"PLUM",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"FLUK",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"UNTUN",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"DASEL",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"HOR",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"OYS",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"DWHEL",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"BRAM",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"MANBUR",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"SPER",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"AHN",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"STIW",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"SEAV",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"SWD",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"OSC",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"SEAP",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,5,1.2875,"CLT",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"AGH",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"BORS",0.0125
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"CHW",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"CF",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"EMS",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"LON",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"PORS",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"QUA",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"RBS",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"LETT",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"SHE",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"CRSP",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"FIN",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"FUSP",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"GRAC",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"BAR",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"SPAG",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"LIM",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"BUG",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"CHCR",0.0375
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"CRIS",0.15
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"DASY",0.025
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"DIAD",0.0125
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"Dulce",0.0375
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"ECSP",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"IRM",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"OBSP",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"STAC",0.2375
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"SUGK",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"UHYD",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"URA",0.2625
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"CORA",0.025
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"WHEL",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"MAST",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"OAR",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"OST",0.0125
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"EPI",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"BCS",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"SUGK",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"TUB",0.075
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"CHI",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"COF",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"GOT",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"SEA",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"SERP",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"XMAS",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"CHAM",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"PURPCL",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"SEALA",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"CORS",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"NSF",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"POLY",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"WANE",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"FOR",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"PYSP",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"GRIN",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"SHRB",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"TUB",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"DEV",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"BLC",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"EEL",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"BUGN",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"SG",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"STAT",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"SAR",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"EOYS",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"MAN",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"RAT",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"BAYS",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"BMUS",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"CHON",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"PLUM",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"FLUK",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"UNTUN",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"DASEL",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"HOR",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"OYS",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"DWHEL",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"BRAM",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"MANBUR",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"SPER",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"AHN",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"STIW",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"SEAV",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"SWD",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"OSC",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"SEAP",0
2019,"Kelp","Narragansett Bay","Fort Wetherill",1,6,0.8875,"CLT",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"AGH",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"BORS",0.0125
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"CHW",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"CF",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"EMS",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"LON",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"PORS",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"QUA",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"RBS",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"LETT",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"SHE",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"CRSP",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"FIN",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"FUSP",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"GRAC",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"BAR",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"SPAG",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"LIM",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"BUG",0.125
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"CHCR",0.6
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"CRIS",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"DASY",0.0875
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"DIAD",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"Dulce",0.05
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"ECSP",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"IRM",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"OBSP",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"STAC",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"SUGK",0.025
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"UHYD",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"URA",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"CORA",0.075
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"WHEL",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"MAST",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"OAR",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"OST",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"EPI",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"BCS",0.0125
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"SUGK",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"TUB",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"CHI",0.0125
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"COF",0.025
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"GOT",0.225
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"SEA",0.025
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"SERP",0.1875
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"XMAS",0.025
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"CHAM",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"PURPCL",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"SEALA",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"CORS",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"NSF",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"POLY",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"WANE",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"FOR",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"PYSP",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"GRIN",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"SHRB",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"TUB",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"DEV",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"BLC",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"EEL",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"BUGN",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"SG",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"STAT",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"SAR",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"EOYS",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"MAN",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"RAT",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"BAYS",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"BMUS",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"CHON",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"PLUM",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"FLUK",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"UNTUN",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"DASEL",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"HOR",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"OYS",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"DWHEL",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"BRAM",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"MANBUR",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"SPER",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"AHN",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"STIW",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"SEAV",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"SWD",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"OSC",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"SEAP",0
2019,"Kelp","Narragansett Bay","King's Beach",0,1,1.4875,"CLT",0
2019,"Kelp","Narragansett Bay","King's Beach",0,2,1.6375,"AGH",0
2019,"Kelp","Narragansett Bay","King's Beach",0,2,1.6375,"BORS",0.0375
2019,"Kelp","Narragansett Bay","King's Beach",0,2,1.6375,"CHW",0
2019,"Kelp","Narragansett Bay","King's Beach",0,2,1.6375,"CF",0
2019,"Kelp","Narragansett Bay","King's Beach",0,2,1.6375,"EMS",0
2019,"Kelp","Narragansett Bay","King's Beach",0,2,1.6375,"LON",0
2019,"Kelp","Narragansett Bay","King's Beach",0,2,1.6375,"PORS",0.0375
2019,"Kelp","Narragansett Bay","King's Beach",0,2,1.6375,"QUA",0
2019,"Kelp","Narragansett Bay","King's Beach",0,2,1.6375,"RBS",0
2019,"Kelp","Narragansett Bay","King's Beach",0,2,1.6375,"LETT",0
2019,"Kelp","Narragansett Bay","King's Beach",0,2,1.6375,"SHE",0
2019,"Kelp","Narragansett Bay","King's Beach",0,2,1.6375,"CRSP",0
2019,"Kelp","Narragansett Bay","King's Beach",0,2,1.6375,"FIN",0
2019,"Kelp","Narragansett Bay","King's Beach",0,2,1.6375,"FUSP",0
2019,"Kelp","Narragansett Bay","King's Beach",0,2,1.6375,"GRAC",0
2019,"Kelp","Narragansett Bay","King's Beach",0,2,1.6375,"BAR",0
2019,"Kelp","Narragansett Bay","King's Beach",0,2,1.6375,"SPAG",0
2019,"Kelp","Narragansett Bay","King's Beach",0,2,1.6375,"LIM",0
2019,"Kelp","Narragansett Bay","King's Beach",0,2,1.6375,"BUG",0.125
2019,"Kelp","Narragansett Bay","King's Beach",0,2,1.6375,"CHCR",0.1375
2019,"Kelp","Narragansett Bay","King's Beach",0,2,1.6375,"CRIS",0
2019,"Kelp","Narragansett Bay","King's Beach",0,2,1.6375,"DASY",0.325
2019,"Kelp","Narragansett Bay","King's Beach",0,2,1.6375,"DIAD",0.05
2019,"Kelp","Narragansett Bay","King's Beach",0,2,1.6375,"Dulce",0
2019,"Kelp","Narragansett Bay","King's Beach",0,2,1.6375,"ECSP",0
2019,"Kelp","Narragansett Bay","King's Beach",0,2,1.6375,"IRM",0.4125
2019,"Kelp","Narragansett Bay","King's Beach",0,2,1.6375,"OBSP",0
2019,"Kelp","Narragansett Bay","King's Beach",0,2,1.6375,"STAC",0
2019,"Kelp","Narragansett Bay","King's Beach",0,2,1.6375,"SUGK",0.0875
2019,"Kelp","Narragansett Bay","King's Beach",0,2,1.6375,"UHYD",0
2019,"Kelp","Narragansett Bay","King's Beach",0,2,1.6375,"URA",0
