HABITAT,CONTROL,YEAR,MONTH,DAY,DATE,REGION,SITE,TRANSECT,SP_CODE,COUNT,actual_size
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 2,CEST,5,25
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 2,CEST,4,35
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 2,CEST,NA,45
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 2,CEST,NA,60
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 2,CEST,NA,85
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 2,CEST,NA,100
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 2,CEST,10,NA
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 2,MOSA,NA,5
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 2,MOSA,NA,15
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 2,MOSA,NA,25
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 2,MOSA,NA,35
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 2,MOSA,2,45
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 2,MOSA,NA,60
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 2,MOSA,NA,85
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 2,MOSA,NA,100
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 2,MOSA,2,NA
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 4,TAAD,32,5
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 4,TAAD,7,15
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 4,TAAD,NA,25
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 4,TAAD,NA,35
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 4,TAAD,NA,45
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 4,TAAD,NA,60
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 4,TAAD,NA,85
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 4,TAAD,NA,100
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 4,TAAD,39,NA
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 4,TAON,NA,5
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 4,TAON,NA,15
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 4,TAON,7,25
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 4,TAON,3,35
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 4,TAON,NA,45
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 4,TAON,NA,60
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 4,TAON,NA,85
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 4,TAON,NA,100
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 4,TAON,10,NA
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 4,CEST,NA,5
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 4,CEST,NA,15
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 4,CEST,2,25
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 4,CEST,3,35
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 4,CEST,NA,45
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 4,CEST,NA,60
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 4,CEST,NA,85
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 4,CEST,NA,100
Kelp,Kelp,2020,7,21,7/21/20,Narragansett Bay,Kings Beach,KB 4,CEST,5,NA
Kelp,Kelp,2020,7,22,7/22/20,Narragansett Bay,Kings Beach,KB 3,TAAD,40,5
Kelp,Kelp,2020,7,22,7/22/20,Narragansett Bay,Kings Beach,KB 3,TAAD,11,15
Kelp,Kelp,2020,7,22,7/22/20,Narragansett Bay,Kings Beach,KB 3,TAAD,NA,25
Kelp,Kelp,2020,7,22,7/22/20,Narragansett Bay,Kings Beach,KB 3,TAAD,NA,35
Kelp,Kelp,2020,7,22,7/22/20,Narragansett Bay,Kings Beach,KB 3,TAAD,NA,45
Kelp,Kelp,2020,7,22,7/22/20,Narragansett Bay,Kings Beach,KB 3,TAAD,NA,60
Kelp,Kelp,2020,7,22,7/22/20,Narragansett Bay,Kings Beach,KB 3,TAAD,NA,85
Kelp,Kelp,2020,7,22,7/22/20,Narragansett Bay,Kings Beach,KB 3,TAAD,NA,100
Kelp,Kelp,2020,7,22,7/22/20,Narragansett Bay,Kings Beach,KB 3,TAAD,51,NA
Kelp,Kelp,2020,7,22,7/22/20,Narragansett Bay,Kings Beach,KB 3,TAON,NA,5
Kelp,Kelp,2020,7,22,7/22/20,Narragansett Bay,Kings Beach,KB 3,TAON,NA,15
Kelp,Kelp,2020,7,22,7/22/20,Narragansett Bay,Kings Beach,KB 3,TAON,14,25
Kelp,Kelp,2020,7,22,7/22/20,Narragansett Bay,Kings Beach,KB 3,TAON,11,35
Kelp,Kelp,2020,7,22,7/22/20,Narragansett Bay,Kings Beach,KB 3,TAON,NA,45
Kelp,Kelp,2020,7,22,7/22/20,Narragansett Bay,Kings Beach,KB 3,TAON,NA,60
Kelp,Kelp,2020,7,22,7/22/20,Narragansett Bay,Kings Beach,KB 3,TAON,NA,85
Kelp,Kelp,2020,7,22,7/22/20,Narragansett Bay,Kings Beach,KB 3,TAON,NA,100
Kelp,Kelp,2020,7,22,7/22/20,Narragansett Bay,Kings Beach,KB 3,TAON,25,NA
Kelp,Kelp,2020,7,22,7/22/20,Narragansett Bay,Kings Beach,KB 3,CEST,NA,5
Kelp,Kelp,2020,7,22,7/22/20,Narragansett Bay,Kings Beach,KB 3,CEST,NA,15
Kelp,Kelp,2020,7,22,7/22/20,Narragansett Bay,Kings Beach,KB 3,CEST,6,25
Kelp,Kelp,2020,7,22,7/22/20,Narragansett Bay,Kings Beach,KB 3,CEST,2,35
Kelp,Kelp,2020,7,22,7/22/20,Narragansett Bay,Kings Beach,KB 3,CEST,NA,45
Kelp,Kelp,2020,7,22,7/22/20,Narragansett Bay,Kings Beach,KB 3,CEST,NA,60
Kelp,Kelp,2020,7,22,7/22/20,Narragansett Bay,Kings Beach,KB 3,CEST,NA,85
Kelp,Kelp,2020,7,22,7/22/20,Narragansett Bay,Kings Beach,KB 3,CEST,NA,100
Kelp,Kelp,2020,7,22,7/22/20,Narragansett Bay,Kings Beach,KB 3,CEST,8,NA
Kelp,Control,2020,7,22,7/22/20,Narragansett Bay,Kings Beach,KB 5,TAAD,96,5
Kelp,Control,2020,7,22,7/22/20,Narragansett Bay,Kings Beach,KB 5,TAAD,9,15
Kelp,Control,2020,7,22,7/22/20,Narragansett Bay,Kings Beach,KB 5,TAAD,NA,25
Kelp,Control,2020,7,22,7/22/20,Narragansett Bay,Kings Beach,KB 5,TAAD,NA,35
Kelp,Control,2020,7,22,7/22/20,Narragansett Bay,Kings Beach,KB 5,TAAD,NA,45
Kelp,Control,2020,7,22,7/22/20,Narragansett Bay,Kings Beach,KB 5,TAAD,NA,60
Kelp,Control,2020,7,22,7/22/20,Narragansett Bay,Kings Beach,KB 5,TAAD,NA,85
Kelp,Control,2020,7,22,7/22/20,Narragansett Bay,Kings Beach,KB 5,TAAD,NA,100
Kelp,Control,2020,7,22,7/22/20,Narragansett Bay,Kings Beach,KB 5,TAAD,105,NA
Kelp,Control,2020,7,22,7/22/20,Narragansett Bay,Kings Beach,KB 5,CEST,1,5
Kelp,Control,2020,7,22,7/22/20,Narragansett Bay,Kings Beach,KB 5,CEST,3,15
Kelp,Control,2020,7,22,7/22/20,Narragansett Bay,Kings Beach,KB 5,CEST,NA,25
Kelp,Control,2020,7,22,7/22/20,Narragansett Bay,Kings Beach,KB 5,CEST,NA,35
Kelp,Control,2020,7,22,7/22/20,Narragansett Bay,Kings Beach,KB 5,CEST,NA,45
Kelp,Control,2020,7,22,7/22/20,Narragansett Bay,Kings Beach,KB 5,CEST,NA,60
Kelp,Control,2020,7,22,7/22/20,Narragansett Bay,Kings Beach,KB 5,CEST,NA,85
Kelp,Control,2020,7,22,7/22/20,Narragansett Bay,Kings Beach,KB 5,CEST,NA,100
Kelp,Control,2020,7,22,7/22/20,Narragansett Bay,Kings Beach,KB 5,CEST,4,NA
Kelp,Kelp,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 3,TAON,NA,5
Kelp,Kelp,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 3,TAON,1,15
Kelp,Kelp,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 3,TAON,NA,25
Kelp,Kelp,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 3,TAON,NA,35
Kelp,Kelp,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 3,TAON,NA,45
Kelp,Kelp,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 3,TAON,NA,60
Kelp,Kelp,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 3,TAON,NA,85
Kelp,Kelp,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 3,TAON,NA,100
Kelp,Kelp,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 3,TAON,1,NA
Kelp,Kelp,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 3,CEST,5,5
Kelp,Kelp,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 3,CEST,5,15
Kelp,Kelp,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 3,CEST,NA,25
Kelp,Kelp,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 3,CEST,NA,35
Kelp,Kelp,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 3,CEST,NA,45
Kelp,Kelp,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 3,CEST,NA,60
Kelp,Kelp,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 3,CEST,NA,85
Kelp,Kelp,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 3,CEST,NA,100
Kelp,Kelp,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 3,CEST,10,NA
Kelp,Kelp,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 3,STCH,NA,5
Kelp,Kelp,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 3,STCH,1,15
Kelp,Kelp,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 3,STCH,NA,25
Kelp,Kelp,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 3,STCH,NA,35
Kelp,Kelp,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 3,STCH,NA,45
Kelp,Kelp,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 3,STCH,NA,60
Kelp,Kelp,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 3,STCH,NA,85
Kelp,Kelp,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 3,STCH,NA,100
Kelp,Kelp,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 3,STCH,1,NA
Kelp,Kelp,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 3,TAAD,110,5
Kelp,Kelp,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 3,TAAD,20,15
Kelp,Kelp,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 3,TAAD,NA,25
Kelp,Kelp,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 3,TAAD,NA,35
Kelp,Kelp,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 3,TAAD,NA,45
Kelp,Kelp,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 3,TAAD,NA,60
Kelp,Kelp,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 3,TAAD,NA,85
Kelp,Kelp,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 3,TAAD,NA,100
Kelp,Kelp,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 3,TAAD,130,NA
Kelp,Control,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 5,TAON,NA,5
Kelp,Control,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 5,TAON,NA,15
Kelp,Control,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 5,TAON,3,25
Kelp,Control,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 5,TAON,NA,35
Kelp,Control,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 5,TAON,NA,45
Kelp,Control,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 5,TAON,NA,60
Kelp,Control,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 5,TAON,NA,85
Kelp,Control,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 5,TAON,NA,100
Kelp,Control,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 5,TAON,3,NA
Kelp,Control,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 5,CEST,NA,5
Kelp,Control,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 5,CEST,5,15
Kelp,Control,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 5,CEST,NA,25
Kelp,Control,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 5,CEST,NA,35
Kelp,Control,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 5,CEST,NA,45
Kelp,Control,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 5,CEST,NA,60
Kelp,Control,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 5,CEST,NA,85
Kelp,Control,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 5,CEST,NA,100
Kelp,Control,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 5,CEST,5,NA
Kelp,Control,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 5,PADE,NA,5
Kelp,Control,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 5,PADE,NA,15
Kelp,Control,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 5,PADE,NA,25
Kelp,Control,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 5,PADE,1,35
Kelp,Control,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 5,PADE,NA,45
Kelp,Control,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 5,PADE,NA,60
Kelp,Control,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 5,PADE,NA,85
Kelp,Control,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 5,PADE,NA,100
Kelp,Control,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 5,PADE,1,NA
Kelp,Control,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 5,TAAD,85,5
Kelp,Control,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 5,TAAD,8,15
Kelp,Control,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 5,TAAD,NA,25
Kelp,Control,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 5,TAAD,NA,35
Kelp,Control,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 5,TAAD,NA,45
Kelp,Control,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 5,TAAD,NA,60
Kelp,Control,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 5,TAAD,NA,85
Kelp,Control,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 5,TAAD,NA,100
Kelp,Control,2019,9,6,9/6/19,Narragansett Bay,Fort Wetherill,FW 5,TAAD,93,NA
Kelp,Kelp,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 2,TAON,NA,5
Kelp,Kelp,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 2,TAON,NA,15
Kelp,Kelp,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 2,TAON,2,25
Kelp,Kelp,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 2,TAON,1,35
Kelp,Kelp,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 2,TAON,NA,45
Kelp,Kelp,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 2,TAON,NA,60
Kelp,Kelp,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 2,TAON,NA,85
Kelp,Kelp,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 2,TAON,NA,100
Kelp,Kelp,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 2,TAON,3,NA
Kelp,Kelp,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 2,CEST,NA,5
Kelp,Kelp,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 2,CEST,5,15
Kelp,Kelp,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 2,CEST,NA,25
Kelp,Kelp,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 2,CEST,NA,35
Kelp,Kelp,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 2,CEST,NA,45
Kelp,Kelp,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 2,CEST,NA,60
Kelp,Kelp,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 2,CEST,NA,85
Kelp,Kelp,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 2,CEST,NA,100
Kelp,Kelp,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 2,CEST,5,NA
Kelp,Kelp,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 2,PADE,NA,5
Kelp,Kelp,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 2,PADE,NA,15
Kelp,Kelp,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 2,PADE,1,25
Kelp,Kelp,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 2,PADE,NA,35
Kelp,Kelp,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 2,PADE,NA,45
Kelp,Kelp,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 2,PADE,NA,60
Kelp,Kelp,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 2,PADE,NA,85
Kelp,Kelp,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 2,PADE,NA,100
Kelp,Kelp,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 2,PADE,1,NA
Kelp,Kelp,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 2,TAAD,252,5
Kelp,Kelp,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 2,TAAD,49,15
Kelp,Kelp,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 2,TAAD,NA,25
Kelp,Kelp,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 2,TAAD,NA,35
Kelp,Kelp,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 2,TAAD,NA,45
Kelp,Kelp,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 2,TAAD,NA,60
Kelp,Kelp,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 2,TAAD,NA,85
Kelp,Kelp,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 2,TAAD,NA,100
Kelp,Kelp,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 2,TAAD,301,NA
Kelp,Control,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 6,TAON,2,5
Kelp,Control,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 6,TAON,NA,15
Kelp,Control,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 6,TAON,NA,25
Kelp,Control,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 6,TAON,NA,35
Kelp,Control,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 6,TAON,NA,45
Kelp,Control,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 6,TAON,NA,60
Kelp,Control,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 6,TAON,NA,85
Kelp,Control,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 6,TAON,NA,100
Kelp,Control,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 6,TAON,2,NA
Kelp,Control,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 6,CEST,8,5
Kelp,Control,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 6,CEST,19,15
Kelp,Control,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 6,CEST,NA,25
Kelp,Control,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 6,CEST,NA,35
Kelp,Control,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 6,CEST,NA,45
Kelp,Control,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 6,CEST,NA,60
Kelp,Control,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 6,CEST,NA,85
Kelp,Control,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 6,CEST,NA,100
Kelp,Control,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 6,CEST,27,NA
Kelp,Control,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 6,TAAD,42,5
Kelp,Control,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 6,TAAD,9,15
Kelp,Control,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 6,TAAD,NA,25
Kelp,Control,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 6,TAAD,NA,35
Kelp,Control,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 6,TAAD,NA,45
Kelp,Control,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 6,TAAD,NA,60
Kelp,Control,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 6,TAAD,NA,85
Kelp,Control,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 6,TAAD,NA,100
Kelp,Control,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 6,TAAD,51,NA
Kelp,Control,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 6,STCH,35,5
Kelp,Control,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 6,STCH,1,15
Kelp,Control,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 6,STCH,NA,25
Kelp,Control,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 6,STCH,NA,35
Kelp,Control,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 6,STCH,NA,45
Kelp,Control,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 6,STCH,NA,60
Kelp,Control,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 6,STCH,NA,85
Kelp,Control,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 6,STCH,NA,100
Kelp,Control,2019,9,11,9/11/19,Narragansett Bay,Fort Wetherill,FW 6,STCH,36,NA
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 1,TAON,NA,5
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 1,TAON,2,15
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 1,TAON,NA,25
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 1,TAON,NA,35
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 1,TAON,NA,45
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 1,TAON,NA,60
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 1,TAON,NA,85
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 1,TAON,NA,100
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 1,TAON,2,NA
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 1,CEST,1,5
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 1,CEST,1,15
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 1,CEST,NA,25
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 1,CEST,NA,35
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 1,CEST,NA,45
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 1,CEST,NA,60
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 1,CEST,NA,85
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 1,CEST,NA,100
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 1,CEST,2,NA
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 1,TAAD,277,5
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 1,TAAD,34,15
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 1,TAAD,NA,25
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 1,TAAD,NA,35
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 1,TAAD,NA,45
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 1,TAAD,NA,60
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 1,TAAD,NA,85
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 1,TAAD,NA,100
Kelp,Kelp,2019,9,16,9/16/19,Narragansett Bay,Fort Wetherill,FW 1,TAAD,311,NA
